umap1,umap2,cat
-5.8638244,2.4822059,Alkali/lamprophyres
1.7298365,7.7552876,Alkali/lamprophyres
-6.6507974,2.7048404,Alkali/lamprophyres
-5.0014176,2.822465,Alkali/lamprophyres
-4.8088284,3.07336,Alkali/lamprophyres
-9.057766,6.5553594,Alkali/lamprophyres
-9.047133,6.393318,Alkali/lamprophyres
-9.591922,8.032508,Alkali/lamprophyres
-8.95666,6.238092,Alkali/lamprophyres
5.458915,12.600827,Alkali/lamprophyres
-4.992539,1.3044322,Alkali/lamprophyres
9.826853,9.724804,Alkali/lamprophyres
-4.664428,1.1132429,Alkali/lamprophyres
-5.4688745,1.380433,Alkali/lamprophyres
9.848231,9.7262945,Alkali/lamprophyres
0.9175999,9.48266,Alkali/lamprophyres
-5.7060156,1.7120003,Alkali/lamprophyres
12.761442,14.888266,Alkali/lamprophyres
5.77975,10.68352,Alkali/lamprophyres
-5.913303,1.6678054,Alkali/lamprophyres
1.1941783,12.4864025,Alkali/lamprophyres
-5.592448,1.464501,Alkali/lamprophyres
1.8344146,7.8416953,Alkali/lamprophyres
-5.468724,1.4325094,Alkali/lamprophyres
-5.4788837,0.670644,Alkali/lamprophyres
-4.8828473,2.9691257,Alkali/lamprophyres
-5.2329783,1.0183693,Alkali/lamprophyres
-4.9740214,1.022543,Alkali/lamprophyres
-5.2755003,1.0365782,Alkali/lamprophyres
-5.313853,1.0065078,Alkali/lamprophyres
-5.345632,0.93405026,Alkali/lamprophyres
-5.2548337,0.96249855,Alkali/lamprophyres
-5.293952,0.96022725,Alkali/lamprophyres
-5.366149,0.96710074,Alkali/lamprophyres
-9.176315,8.106602,Alkali/lamprophyres
-9.450123,8.101289,Alkali/lamprophyres
-3.033996,0.22098507,Alkali/lamprophyres
-3.5777247,0.39593133,Alkali/lamprophyres
-3.7237957,0.4531827,Alkali/lamprophyres
-4.9984045,0.76689917,Alkali/lamprophyres
-3.9098117,0.6491537,Alkali/lamprophyres
-4.806184,1.2991846,Alkali/lamprophyres
-5.667574,1.4665313,Alkali/lamprophyres
-9.267695,8.935358,Alkali/lamprophyres
-5.799737,1.3763093,Alkali/lamprophyres
-6.301016,1.2727524,Alkali/lamprophyres
-9.428227,6.76086,Alkali/lamprophyres
-6.1982117,1.0514181,Alkali/lamprophyres
-6.133516,1.3507029,Alkali/lamprophyres
-6.653544,2.6532984,Alkali/lamprophyres
-5.0423017,1.3110183,Alkali/lamprophyres
-5.654429,2.7030241,Alkali/lamprophyres
-4.4044013,3.8846667,Alkali/lamprophyres
-5.6560764,1.2939857,Alkali/lamprophyres
-6.328192,3.0989156,Alkali/lamprophyres
-3.9106445,0.70541126,Alkali/lamprophyres
-3.5550134,0.5009493,Alkali/lamprophyres
-3.0482924,0.23501368,Alkali/lamprophyres
-2.9353383,0.16064987,Alkali/lamprophyres
-5.5951138,1.4967964,Alkali/lamprophyres
2.9655035,6.1688423,Alkali/lamprophyres
-5.5898404,2.5561833,Alkali/lamprophyres
-5.664719,1.4264135,Alkali/lamprophyres
-5.670457,1.4323598,Alkali/lamprophyres
3.5963721,6.2266746,Alkali/lamprophyres
3.6201108,6.2307434,Alkali/lamprophyres
-4.9353056,1.501921,Alkali/lamprophyres
-9.296671,5.1647177,Alkali/lamprophyres
-5.308897,1.3536364,Alkali/lamprophyres
-5.7952576,1.6961272,Alkali/lamprophyres
-5.696254,1.4990298,Alkali/lamprophyres
-5.0394235,1.4269317,Alkali/lamprophyres
1.8501484,7.834002,Alkali/lamprophyres
-5.2614036,1.4228393,Alkali/lamprophyres
3.6815047,6.293985,Alkali/lamprophyres
-5.17375,0.9089615,Alkali/lamprophyres
-5.68361,1.3649296,Alkali/lamprophyres
1.9056175,7.883979,Alkali/lamprophyres
3.3516262,6.0466375,Alkali/lamprophyres
3.3849185,6.0678387,Alkali/lamprophyres
3.3960485,6.034016,Alkali/lamprophyres
-5.6079082,2.5090232,Alkali/lamprophyres
3.3549666,6.0351286,Alkali/lamprophyres
-5.7992425,2.4878263,Alkali/lamprophyres
3.2752805,5.8666916,Alkali/lamprophyres
3.2791896,5.889296,Alkali/lamprophyres
-5.6166644,2.6599824,Alkali/lamprophyres
-5.477948,2.7221947,Alkali/lamprophyres
