umap1,umap2,cat
1.7596405,-3.8085568,0
-8.194341,0.64961505,0
13.659538,-0.7468753,0
2.7281992,3.6263983,0
3.1866984,4.85285,0
13.367168,-0.47109565,0
0.9844224,-3.7214105,0
1.0094049,-3.7216837,0
0.99494493,-3.715045,0
0.71483725,-3.602468,0
0.8864264,-3.6717167,0
2.602063,3.63996,0
2.6235602,3.6563814,0
2.3926308,3.861659,0
0.657103,-3.504197,0
2.6345391,3.6639504,0
2.2931945,3.925617,0
1.6233072,4.4342723,0
2.671976,3.6789174,0
1.9401853,4.6580396,0
2.2167006,4.011923,0
1.3661555,4.9678617,0
0.66453093,-3.4782376,0
2.5925586,3.7126462,0
2.467405,3.7971382,0
0.6664594,-3.4970472,0
2.6057801,3.6545734,0
12.534431,1.023394,0
2.7212102,3.6048985,0
2.723577,3.6117241,0
12.487849,0.991287,0
13.446635,0.11851792,0
12.515015,1.0184014,0
14.038315,-0.7274214,0
12.557599,1.1161919,0
12.646995,0.3169516,0
13.523416,0.005137083,0
12.470682,0.84266603,0
12.459317,0.844412,0
12.460913,0.7870474,0
12.850683,0.1949395,0
12.7906685,0.20080732,0
12.466,0.7525551,0
12.472345,0.91537243,0
12.463055,0.7738081,0
12.497338,0.75602436,0
12.472528,0.8323631,0
12.441061,0.8472326,0
13.747564,-1.2883502,0
13.618074,-1.2862947,0
13.62487,-1.284992,0
13.613542,-1.2731483,0
12.755604,0.25134844,0
12.83503,0.18917163,0
12.737291,0.2865533,0
12.539944,0.59777737,0
13.562096,-0.16168535,0
12.676576,1.1800817,0
12.633269,1.2053692,0
12.629528,1.2151717,0
12.6572485,1.2102364,0
12.499939,0.9450673,0
12.474744,0.8665986,0
12.489609,0.8786186,0
12.512124,1.0045378,0
13.271916,-0.55953914,0
13.279336,-0.53281265,0
13.245578,-0.5605899,0
13.515043,-0.93455744,0
13.245959,-0.5636954,0
13.770605,-0.8263558,0
13.630096,-0.723406,0
13.503119,-0.7581784,0
13.268249,-0.5835311,0
13.130201,-0.4351115,0
13.093127,-0.37949556,0
14.10954,-0.6842741,0
12.474777,0.86582994,0
12.485468,0.9247624,0
12.550657,1.0910696,0
12.586056,1.1517553,0
12.4926195,0.9104495,0
12.50075,0.9330749,0
12.473231,0.84751904,0
12.476343,0.8672647,0
14.113027,-0.7242966,0
13.633083,-1.0195304,0
14.115585,-0.7464847,0
12.751767,0.24662715,0
12.761808,0.22636795,0
13.610232,-0.77261674,0
12.812621,0.24585332,0
12.858439,0.13660862,0
12.50899,0.69545937,0
12.666286,0.37790295,0
12.462542,0.7248604,0
12.693616,0.33596736,0
12.479327,0.93689984,0
12.561438,1.1625468,0
12.512583,0.96637785,0
13.495565,-1.0351754,0
13.538741,-0.9448967,0
12.593782,1.1633838,0
12.525333,0.9227365,0
12.512785,0.96333706,0
12.486707,0.85298723,0
12.480557,0.92572296,0
12.536817,0.6073332,0
12.475978,0.76478523,0
12.652088,0.3810619,0
12.47737,0.8729636,0
13.505009,0.055317868,0
12.448757,0.7358952,0
12.924914,0.03679924,0
13.886216,-0.8320617,0
12.582792,1.2279166,0
12.512477,1.0017326,0
12.568991,1.2381976,0
12.575891,1.2330083,0
12.7240925,0.33398637,0
12.651384,0.4018213,0
13.843688,-0.3446243,0
12.6153755,0.46634775,0
12.626268,0.44802457,0
12.624553,0.444753,0
12.727361,0.28105143,0
13.168517,-0.4745441,0
12.726716,0.26920673,0
12.463452,0.96498495,0
12.466482,0.87872684,0
12.494379,0.70769554,0
13.271237,-0.89189106,0
12.864906,-0.03765607,0
12.833342,0.007233153,0
12.78673,0.21658115,0
13.358446,-0.20736486,0
13.58037,-0.12592587,0
13.625772,-0.16492257,0
14.094097,-0.73372734,0
13.608039,-0.22718932,0
13.608766,-0.77779365,0
13.591002,-0.83598185,0
12.544888,0.58948004,0
12.492122,0.7028323,0
12.65204,0.40250042,0
12.708034,0.30957824,0
12.69543,0.33732045,0
12.700177,0.33211207,0
13.560587,-1.129965,0
12.60539,1.1743587,0
12.601767,1.1773618,0
12.603706,1.1823803,0
12.621151,1.2068566,0
13.478351,0.07975758,0
12.645097,1.236599,0
12.61669,0.36975357,0
12.625318,0.33574417,0
12.481374,0.7112467,0
12.564745,1.2322204,0
12.690114,1.1764127,0
12.465304,0.8260808,0
12.472033,0.7549486,0
12.463947,0.7629814,0
12.467839,0.81009185,0
12.468832,0.8478015,0
13.435502,-1.4026029,0
13.143773,-1.9559194,0
13.161174,-1.9337771,0
13.167494,22.178484,0
13.178491,22.187178,0
13.130703,22.172163,0
13.13368,22.181864,0
13.164097,22.1567,0
13.2125,22.192118,0
13.126812,22.180984,0
13.261486,22.201828,0
13.376408,22.220621,0
13.33594,22.212101,0
13.267442,22.20195,0
13.186544,22.189106,0
13.349166,22.22209,0
13.343349,22.21414,0
13.223577,22.190224,0
13.837611,22.262888,0
13.46037,22.234426,0
13.7749605,22.269152,0
13.753492,22.270618,0
13.870396,22.261097,0
13.867498,22.259937,0
13.351701,22.212132,0
13.266221,22.1984,0
13.155852,22.15283,0
13.149859,22.168242,0
13.430907,22.229029,0
13.386286,22.221535,0
13.2092085,22.194529,0
13.261673,22.188576,0
13.196057,22.185848,0
-4.0919113,14.059637,0
14.69071,21.93864,0
14.199833,22.252647,0
13.494154,22.224625,0
13.142288,22.181904,0
13.251232,22.200788,0
13.386767,22.229635,0
13.252391,22.199522,0
13.020001,22.128347,0
13.110246,22.172829,0
13.065332,22.166267,0
13.117402,22.176159,0
13.157508,22.185888,0
13.627404,-2.365361,0
13.911216,-2.2168746,0
1.4778608,-3.9933326,0
13.914638,-2.0418742,0
13.939302,-2.0300918,0
-4.447775,14.035185,0
14.147358,22.2534,0
13.313182,22.214672,0
13.1178665,22.171492,0
13.268544,22.20376,0
13.084139,22.172604,0
-6.8459764,13.132259,0
13.0992365,22.174902,0
14.623376,-0.1999526,0
14.086313,-0.48756996,0
12.783356,1.1021087,0
13.735349,-0.8134358,0
13.928567,-0.72121096,0
14.901493,21.027212,0
15.594117,20.231798,0
14.623751,-0.3847144,0
14.429901,-0.36261645,0
13.997311,-0.37653804,0
1.5465822,4.9268174,0
1.3516158,4.9539804,0
15.228452,21.354889,0
1.0811809,7.1868424,0
-4.666693,7.4545817,0
-4.6910043,7.4572225,0
-4.957754,11.039632,0
-4.2845488,13.598354,0
15.066347,21.583393,0
15.0551605,21.60794,0
-5.188446,7.8077784,0
15.0615,21.605688,0
