umap1,umap2,cat
-8.027853,15.914043,Alkali/Lamprophyres
-8.129548,16.141342,Alkali/Lamprophyres
-8.274677,14.706109,Alkali/Lamprophyres
-8.093393,14.316537,Alkali/Lamprophyres
-8.086553,13.7558775,Alkali/Lamprophyres
-7.5851927,13.806134,Alkali/Lamprophyres
-8.066486,14.272083,Alkali/Lamprophyres
-8.451,14.000732,Alkali/Lamprophyres
-7.752061,13.591775,Alkali/Lamprophyres
-8.369881,13.893098,Alkali/Lamprophyres
-7.947024,13.521223,Alkali/Lamprophyres
-6.8959537,13.180115,Alkali/Lamprophyres
-7.4424214,13.604407,Alkali/Lamprophyres
-7.720955,13.511077,Alkali/Lamprophyres
7.638966,1.3292611,Alkali/Lamprophyres
7.6901026,0.8866755,Alkali/Lamprophyres
7.667672,1.4351192,Alkali/Lamprophyres
-9.076975,14.650736,Alkali/Lamprophyres
7.88855,0.4356424,Alkali/Lamprophyres
-8.83133,14.620734,Alkali/Lamprophyres
7.87469,0.4032435,Alkali/Lamprophyres
-8.485481,13.962176,Alkali/Lamprophyres
0.4320786,11.599856,Alkali/Lamprophyres
-7.431941,13.586917,Alkali/Lamprophyres
-8.030928,14.161046,Alkali/Lamprophyres
-8.26325,14.50276,Alkali/Lamprophyres
-8.297892,14.694741,Alkali/Lamprophyres
-8.210046,14.272634,Alkali/Lamprophyres
-8.200229,13.800825,Alkali/Lamprophyres
-8.173393,13.810926,Alkali/Lamprophyres
-8.1405325,13.819165,Alkali/Lamprophyres
-7.8869567,13.703083,Alkali/Lamprophyres
-8.831849,13.921766,Alkali/Lamprophyres
-7.9677014,14.013052,Alkali/Lamprophyres
-8.7346,13.957515,Alkali/Lamprophyres
-8.618169,13.853785,Alkali/Lamprophyres
-8.838498,13.98373,Alkali/Lamprophyres
-8.819037,13.865047,Alkali/Lamprophyres
-2.4217966,4.015259,Alkali/Lamprophyres
-8.690973,13.903687,Alkali/Lamprophyres
19.444508,6.707282,Alkali/Lamprophyres
9.548843,-0.3836068,Alkali/Lamprophyres
9.506104,-0.34613237,Alkali/Lamprophyres
-7.5134196,15.527088,Alkali/Lamprophyres
7.776749,1.7782434,Alkali/Lamprophyres
-7.3407865,13.696315,Alkali/Lamprophyres
-7.0557756,13.628534,Alkali/Lamprophyres
-6.865407,13.356529,Alkali/Lamprophyres
-7.764405,13.325804,Alkali/Lamprophyres
